Day,"Campaign ID","Campaign name",Impressions,"Link clicks","Amount spent (USD)","Reporting starts","Reporting ends"
2024-09-02,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-02,2024-09-02
2024-09-01,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-01,2024-09-01
2024-09-01,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-01,2024-09-01
2024-09-01,120211636986650312,"FB catalog",0,,0,2024-09-01,2024-09-01
2024-08-31,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-31,2024-08-31
2024-08-31,120211636986650312,"FB catalog",0,,0,2024-08-31,2024-08-31
2024-08-31,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-31,2024-08-31
2024-08-30,120211636986650312,"FB catalog",0,,0,2024-08-30,2024-08-30
2024-08-30,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-30,2024-08-30
2024-08-30,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-30,2024-08-30
2024-08-29,120211636986650312,"FB catalog",0,,0,2024-08-29,2024-08-29
2024-08-29,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-29,2024-08-29
2024-08-29,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-29,2024-08-29
2024-08-28,120211636986650312,"FB catalog",0,,0,2024-08-28,2024-08-28
2024-08-28,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-28,2024-08-28
2024-08-28,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-28,2024-08-28
2024-08-27,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-27,2024-08-27
2024-08-27,120211636986650312,"FB catalog",0,,0,2024-08-27,2024-08-27
2024-08-27,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-27,2024-08-27
2024-08-26,120211636986650312,"FB catalog",0,,0,2024-08-26,2024-08-26
2024-08-26,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-26,2024-08-26
2024-08-26,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-26,2024-08-26
2024-08-25,120211636986650312,"FB catalog",0,,0,2024-08-25,2024-08-25
2024-08-25,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-25,2024-08-25
2024-08-25,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-25,2024-08-25
2024-08-24,120211636986650312,"FB catalog",0,,0,2024-08-24,2024-08-24
2024-08-24,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-24,2024-08-24
2024-08-24,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-24,2024-08-24
2024-08-23,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-23,2024-08-23
2024-08-23,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-23,2024-08-23
2024-08-23,120211636986650312,"FB catalog",0,,0,2024-08-23,2024-08-23
2024-08-22,120211636986650312,"FB catalog",0,,0,2024-08-22,2024-08-22
2024-08-22,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-22,2024-08-22
2024-08-22,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-22,2024-08-22
2024-08-21,120211636986650312,"FB catalog",0,,0,2024-08-21,2024-08-21
2024-08-21,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-21,2024-08-21
2024-08-21,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-21,2024-08-21
2024-08-20,120211636986650312,"FB catalog",0,,0,2024-08-20,2024-08-20
2024-08-20,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-20,2024-08-20
2024-08-20,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-20,2024-08-20
2024-08-19,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-19,2024-08-19
2024-08-19,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-19,2024-08-19
2024-08-19,120211636986650312,"FB catalog",0,,0,2024-08-19,2024-08-19
2024-08-18,120211636986650312,"FB catalog",0,,0,2024-08-18,2024-08-18
2024-08-18,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-18,2024-08-18
2024-08-18,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-18,2024-08-18
2024-08-17,120211636986650312,"FB catalog",0,,0,2024-08-17,2024-08-17
2024-08-17,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-17,2024-08-17
2024-08-17,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-17,2024-08-17
2024-08-16,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-16,2024-08-16
2024-08-16,120211636986650312,"FB catalog",0,,0,2024-08-16,2024-08-16
2024-08-16,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-16,2024-08-16
2024-08-15,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-15,2024-08-15
2024-08-15,120211636986650312,"FB catalog",0,,0,2024-08-15,2024-08-15
2024-08-15,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-15,2024-08-15
2024-08-14,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-14,2024-08-14
2024-08-14,120211636986650312,"FB catalog",0,,0,2024-08-14,2024-08-14
2024-08-14,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-14,2024-08-14
2024-08-13,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-13,2024-08-13
2024-08-13,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-13,2024-08-13
2024-08-13,120211636986650312,"FB catalog",0,,0,2024-08-13,2024-08-13
2024-08-12,120211636986650312,"FB catalog",0,,0,2024-08-12,2024-08-12
2024-08-12,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-12,2024-08-12
2024-08-12,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-12,2024-08-12
2024-08-11,120211636986650312,"FB catalog",0,,0,2024-08-11,2024-08-11
2024-08-11,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-11,2024-08-11
2024-08-11,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-11,2024-08-11
2024-08-10,120211636986650312,"FB catalog",0,,0,2024-08-10,2024-08-10
2024-08-10,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-10,2024-08-10
2024-08-10,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-10,2024-08-10
2024-08-09,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-09,2024-08-09
2024-08-09,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-09,2024-08-09
2024-08-09,120211636986650312,"FB catalog",0,,0,2024-08-09,2024-08-09
2024-08-08,120211636986650312,"FB catalog",0,,0,2024-08-08,2024-08-08
2024-08-08,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-08,2024-08-08
2024-08-08,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-08,2024-08-08
2024-08-07,120211636986650312,"FB catalog",0,,0,2024-08-07,2024-08-07
2024-08-07,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-07,2024-08-07
2024-08-07,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-07,2024-08-07
2024-08-06,120211636986650312,"FB catalog",0,,0,2024-08-06,2024-08-06
2024-08-06,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-06,2024-08-06
2024-08-06,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-06,2024-08-06
2024-08-05,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-05,2024-08-05
2024-08-05,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-05,2024-08-05
2024-08-05,120211636986650312,"FB catalog",0,,0,2024-08-05,2024-08-05
2024-08-04,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-04,2024-08-04
2024-08-04,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-04,2024-08-04
2024-08-04,120211636986650312,"FB catalog",0,,0,2024-08-04,2024-08-04
2024-08-03,120211636986650312,"FB catalog",0,,0,2024-08-03,2024-08-03
2024-08-03,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-08-03,2024-08-03
2024-08-03,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-03,2024-08-03
2024-08-02,120211636986650312,"FB catalog",60,2,1.7,2024-08-02,2024-08-02
2024-08-02,120211848833150312,"Traffic Video FB-Insta with recommended settings",946,78,6.54,2024-08-02,2024-08-02
2024-08-02,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-02,2024-08-02
2024-08-01,120211636986650312,"FB catalog",265,,10.56,2024-08-01,2024-08-01
2024-08-01,120211848833150312,"Traffic Video FB-Insta with recommended settings",2782,245,18.98,2024-08-01,2024-08-01
2024-08-01,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-08-01,2024-08-01
2024-07-31,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-31,2024-07-31
2024-07-31,120211636986650312,"FB catalog",263,5,8.11,2024-07-31,2024-07-31
2024-07-31,120211848833150312,"Traffic Video FB-Insta with recommended settings",2427,183,19.59,2024-07-31,2024-07-31
2024-07-30,120211636986650312,"FB catalog",339,5,10.48,2024-07-30,2024-07-30
2024-07-30,120211848833150312,"Traffic Video FB-Insta with recommended settings",2231,181,20.07,2024-07-30,2024-07-30
2024-07-30,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-30,2024-07-30
2024-07-29,120211636986650312,"FB catalog",381,3,10.56,2024-07-29,2024-07-29
2024-07-29,120211848833150312,"Traffic Video FB-Insta with recommended settings",2100,163,20.47,2024-07-29,2024-07-29
2024-07-29,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-29,2024-07-29
2024-07-28,120211636986650312,"FB catalog",371,2,11.2,2024-07-28,2024-07-28
2024-07-28,120211848833150312,"Traffic Video FB-Insta with recommended settings",1881,153,18.44,2024-07-28,2024-07-28
2024-07-28,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-28,2024-07-28
2024-07-27,120211848833150312,"Traffic Video FB-Insta with recommended settings",1034,75,10.29,2024-07-27,2024-07-27
2024-07-27,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-27,2024-07-27
2024-07-27,120211636986650312,"FB catalog",283,3,6.5,2024-07-27,2024-07-27
2024-07-26,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-26,2024-07-26
2024-07-26,120211848833150312,"Traffic Video FB-Insta with recommended settings",910,63,10.62,2024-07-26,2024-07-26
2024-07-26,120211636986650312,"FB catalog",301,1,8.77,2024-07-26,2024-07-26
2024-07-25,120211636986650312,"FB catalog",37,,0.48,2024-07-25,2024-07-25
2024-07-25,120211848833150312,"Traffic Video FB-Insta with recommended settings",37,4,0.46,2024-07-25,2024-07-25
2024-07-25,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-25,2024-07-25
2024-07-24,120211636986650312,"FB catalog",0,,0,2024-07-24,2024-07-24
2024-07-24,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-24,2024-07-24
2024-07-24,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-24,2024-07-24
2024-07-23,120211636986650312,"FB catalog",0,,0,2024-07-23,2024-07-23
2024-07-23,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-23,2024-07-23
2024-07-23,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-23,2024-07-23
2024-07-22,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-22,2024-07-22
2024-07-22,120211636986650312,"FB catalog",0,,0,2024-07-22,2024-07-22
2024-07-22,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-22,2024-07-22
2024-07-21,120211636986650312,"FB catalog",0,,0,2024-07-21,2024-07-21
2024-07-21,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-21,2024-07-21
2024-07-21,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-21,2024-07-21
2024-07-20,120211636986650312,"FB catalog",0,,0,2024-07-20,2024-07-20
2024-07-20,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-20,2024-07-20
2024-07-20,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-20,2024-07-20
2024-07-19,120211636986650312,"FB catalog",0,,0,2024-07-19,2024-07-19
2024-07-19,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-19,2024-07-19
2024-07-19,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-19,2024-07-19
2024-07-18,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-18,2024-07-18
2024-07-18,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-18,2024-07-18
2024-07-18,120211636986650312,"FB catalog",0,,0,2024-07-18,2024-07-18
2024-07-17,120211636986650312,"FB catalog",0,,0,2024-07-17,2024-07-17
2024-07-17,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-17,2024-07-17
2024-07-17,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-17,2024-07-17
2024-07-16,120211636986650312,"FB catalog",0,,0,2024-07-16,2024-07-16
2024-07-16,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-16,2024-07-16
2024-07-16,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-16,2024-07-16
2024-07-15,120211636986650312,"FB catalog",0,,0,2024-07-15,2024-07-15
2024-07-15,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-15,2024-07-15
2024-07-15,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-15,2024-07-15
2024-07-14,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-14,2024-07-14
2024-07-14,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-14,2024-07-14
2024-07-14,120211636986650312,"FB catalog",0,,0,2024-07-14,2024-07-14
2024-07-13,120211636986650312,"FB catalog",0,,0,2024-07-13,2024-07-13
2024-07-13,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-13,2024-07-13
2024-07-13,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-13,2024-07-13
2024-07-12,120211636986650312,"FB catalog",0,,0,2024-07-12,2024-07-12
2024-07-12,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-12,2024-07-12
2024-07-12,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-12,2024-07-12
2024-07-11,120211636986650312,"FB catalog",0,,0,2024-07-11,2024-07-11
2024-07-11,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-11,2024-07-11
2024-07-11,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-11,2024-07-11
2024-07-10,120211636986650312,"FB catalog",0,,0,2024-07-10,2024-07-10
2024-07-10,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-10,2024-07-10
2024-07-10,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-10,2024-07-10
2024-07-09,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-09,2024-07-09
2024-07-09,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-09,2024-07-09
2024-07-09,120211636986650312,"FB catalog",0,,0,2024-07-09,2024-07-09
2024-07-08,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-08,2024-07-08
2024-07-08,120211636986650312,"FB catalog",0,,0,2024-07-08,2024-07-08
2024-07-08,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-08,2024-07-08
2024-07-07,120211636986650312,"FB catalog",0,,0,2024-07-07,2024-07-07
2024-07-07,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-07,2024-07-07
2024-07-07,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-07,2024-07-07
2024-07-06,120211636986650312,"FB catalog",0,,0,2024-07-06,2024-07-06
2024-07-06,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-06,2024-07-06
2024-07-06,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-06,2024-07-06
2024-07-05,120211636986650312,"FB catalog",0,,0,2024-07-05,2024-07-05
2024-07-05,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-05,2024-07-05
2024-07-05,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-05,2024-07-05
2024-07-04,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-04,2024-07-04
2024-07-04,120211636986650312,"FB catalog",0,,0,2024-07-04,2024-07-04
2024-07-04,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-04,2024-07-04
2024-07-03,120211636986650312,"FB catalog",0,,0,2024-07-03,2024-07-03
2024-07-03,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-03,2024-07-03
2024-07-03,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-03,2024-07-03
2024-07-02,120211636986650312,"FB catalog",0,,0,2024-07-02,2024-07-02
2024-07-02,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-02,2024-07-02
2024-07-02,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-02,2024-07-02
2024-07-01,120211636986650312,"FB catalog",0,,0,2024-07-01,2024-07-01
2024-07-01,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-07-01,2024-07-01
2024-07-01,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-07-01,2024-07-01
2024-06-30,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-30,2024-06-30
2024-06-30,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-30,2024-06-30
2024-06-30,120211636986650312,"FB catalog",0,,0,2024-06-30,2024-06-30
2024-06-29,120211636986650312,"FB catalog",0,,0,2024-06-29,2024-06-29
2024-06-29,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-29,2024-06-29
2024-06-29,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-29,2024-06-29
2024-06-28,120211636986650312,"FB catalog",0,,0,2024-06-28,2024-06-28
2024-06-28,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-28,2024-06-28
2024-06-28,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-28,2024-06-28
2024-06-27,120211636986650312,"FB catalog",0,,0,2024-06-27,2024-06-27
2024-06-27,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-27,2024-06-27
2024-06-27,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-27,2024-06-27
2024-06-26,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-26,2024-06-26
2024-06-26,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-26,2024-06-26
2024-06-26,120211636986650312,"FB catalog",0,,0,2024-06-26,2024-06-26
2024-06-25,120211636986650312,"FB catalog",0,,0,2024-06-25,2024-06-25
2024-06-25,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-25,2024-06-25
2024-06-25,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-25,2024-06-25
2024-06-24,120211636986650312,"FB catalog",0,,0,2024-06-24,2024-06-24
2024-06-24,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-24,2024-06-24
2024-06-24,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-24,2024-06-24
2024-06-23,120211636986650312,"FB catalog",0,,0,2024-06-23,2024-06-23
2024-06-23,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-23,2024-06-23
2024-06-23,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-23,2024-06-23
2024-06-22,120211636986650312,"FB catalog",0,,0,2024-06-22,2024-06-22
2024-06-22,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-22,2024-06-22
2024-06-22,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-22,2024-06-22
2024-06-21,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-21,2024-06-21
2024-06-21,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-21,2024-06-21
2024-06-21,120211636986650312,"FB catalog",0,,0,2024-06-21,2024-06-21
2024-06-20,120211636986650312,"FB catalog",0,,0,2024-06-20,2024-06-20
2024-06-20,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-20,2024-06-20
2024-06-20,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-20,2024-06-20
2024-06-19,120211636986650312,"FB catalog",0,,0,2024-06-19,2024-06-19
2024-06-19,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-19,2024-06-19
2024-06-19,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-19,2024-06-19
2024-06-18,120211636986650312,"FB catalog",0,,0,2024-06-18,2024-06-18
2024-06-18,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-18,2024-06-18
2024-06-18,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-18,2024-06-18
2024-06-17,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-17,2024-06-17
2024-06-17,120211636986650312,"FB catalog",0,,0,2024-06-17,2024-06-17
2024-06-17,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-17,2024-06-17
2024-06-16,120211636986650312,"FB catalog",0,,0,2024-06-16,2024-06-16
2024-06-16,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-16,2024-06-16
2024-06-16,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-16,2024-06-16
2024-06-15,120211636986650312,"FB catalog",0,,0,2024-06-15,2024-06-15
2024-06-15,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-15,2024-06-15
2024-06-15,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-15,2024-06-15
2024-06-14,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-14,2024-06-14
2024-06-14,120211636986650312,"FB catalog",0,,0,2024-06-14,2024-06-14
2024-06-14,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-14,2024-06-14
2024-06-13,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-13,2024-06-13
2024-06-13,120211636986650312,"FB catalog",0,,0,2024-06-13,2024-06-13
2024-06-13,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-13,2024-06-13
2024-06-12,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-12,2024-06-12
2024-06-12,120211636986650312,"FB catalog",0,,0,2024-06-12,2024-06-12
2024-06-12,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-12,2024-06-12
2024-06-11,120211636986650312,"FB catalog",0,,0,2024-06-11,2024-06-11
2024-06-11,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-11,2024-06-11
2024-06-11,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-11,2024-06-11
2024-06-10,120211636986650312,"FB catalog",0,,0,2024-06-10,2024-06-10
2024-06-10,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-10,2024-06-10
2024-06-10,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-10,2024-06-10
2024-06-09,120211636986650312,"FB catalog",0,,0,2024-06-09,2024-06-09
2024-06-09,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-09,2024-06-09
2024-06-09,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-09,2024-06-09
2024-06-08,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-08,2024-06-08
2024-06-08,120211636986650312,"FB catalog",0,,0,2024-06-08,2024-06-08
2024-06-08,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-08,2024-06-08
2024-06-07,120211636986650312,"FB catalog",0,,0,2024-06-07,2024-06-07
2024-06-07,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-07,2024-06-07
2024-06-07,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-07,2024-06-07
2024-06-06,120211636986650312,"FB catalog",0,,0,2024-06-06,2024-06-06
2024-06-06,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-06,2024-06-06
2024-06-06,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-06,2024-06-06
2024-06-05,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-05,2024-06-05
2024-06-05,120211636986650312,"FB catalog",0,,0,2024-06-05,2024-06-05
2024-06-05,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-05,2024-06-05
2024-06-04,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-04,2024-06-04
2024-06-04,120211636986650312,"FB catalog",0,,0,2024-06-04,2024-06-04
2024-06-04,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-04,2024-06-04
2024-06-03,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-03,2024-06-03
2024-06-03,120211636986650312,"FB catalog",0,,0,2024-06-03,2024-06-03
2024-06-03,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-03,2024-06-03
2024-06-02,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-02,2024-06-02
2024-06-02,120211636986650312,"FB catalog",0,,0,2024-06-02,2024-06-02
2024-06-02,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-02,2024-06-02
2024-06-01,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-06-01,2024-06-01
2024-06-01,120211636986650312,"FB catalog",0,,0,2024-06-01,2024-06-01
2024-06-01,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-06-01,2024-06-01
